id,propertyID,uRL,description,location,type,details,url2,price,priceHistory,endAuction,statusAuction,zip,county,location_prime,price_num,text,auction_status,Longitude,Latitude,Coordonnees,Fresh_flag,last_pull
266,192833,https://www.biddit.be/fr/catalog/detail/192833,Op te frissen rustig gelegen villa met grote tuin,9800 Bachte-Maria-Leerne,Maison,"Informations descriptives
Surface terrain
1221 m²
Nombre de salles de bain
2
Living
Salle à manger
Bureau
Cave
Cuisine équipée
Informations supplémentaires
Grenier
Buanderie
Parking(s) à l'intérieur
1
Parking(s) à l'éxtérieur
2
Informations sur le jardin et terrain
Terrasse
Jardin
Orientation jardin
O
Informations énergétiques
Code unique du certificat PEB
20201119-0002341053-RES-1
Double vitrage
Citerne à mazout, gaz ou autre
Capacité
5000
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.355
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Entièrement dans une zone sensible aux inondations possibles
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 336.000,NA,se termine le 20/04/2021 à 15:00 heure(s),"Commence le
12/04/2021 à 15:00
se termine le 20/04/2021 à 15:00 heure(s)",9800,98,0,336000,"<b>€ 336.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/192833'>Maison</a><br/>
Op te frissen rustig gelegen villa met grote tuin",Not started,3.5413767,51.0175334,"51.0175334,3.5413767",New_property,02 04 2021
267,195275,https://www.biddit.be/fr/catalog/detail/195275,Zeer rustig gelegen woning,3583 Paal,Maison,"Informations descriptives
Année de construction
1992
Surface terrain
635 m²
Surface habitable
346 m²
Nombre de façades
4
Nombre de salles de bain
2
Living
Cave
Informations supplémentaires
Parking(s) à l'intérieur
1
Parking(s) à l'éxtérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20200706-0002289955-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 922
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
Permis d'urbanisme",NA,€ 195.000,NA,se termine le 20/04/2021 à 15:00 heure(s),"Commence le
12/04/2021 à 15:00
se termine le 20/04/2021 à 15:00 heure(s)",3583,35,0,195000,"<b>€ 195.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195275'>Maison</a><br/>
Zeer rustig gelegen woning",Not started,5.1616725572109,51.04746375,"51.04746375,5.16167255721",New_property,02 04 2021
269,194173,https://www.biddit.be/fr/catalog/detail/194173,Maison 3 chambres,4030 Grivegnée,Maison,"Informations énergétiques
Code unique du certificat PEB
20210202011631
Consommation spécifique d'énergie primaire en KWh/m²/an
591
Consommation théorique totale d'énergie primaire en KWH/an (valeur)
107634
PEB
Panneaux solaires
Double vitrage
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À définir
Revenu cadastral
€ 830
Immeuble de rapport
Informations urbanistiques
Destination urbanistique la plus récente
zone d'habitat
Infraction urbanistique ?
Permis d'urbanisme
Permis d'urbanisme de constructions groupées
Permis d'urbanisation ou permis de lotir
Données relatives à la protection du patrimoine
Inscription à la liste de sauvegarde ou de classement du patrimoine immobilier ?
Non",NA,€ 90.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",4030,40,0,90000,"<b>€ 90.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194173'>Maison</a><br/>
Maison 3 chambres",Not started,5.599573,50.621845,"50.621845,5.599573",Old_property,02 04 2021
270,194274,https://www.biddit.be/fr/catalog/detail/194274,Bouwgrond te zulte,9870 Zulte,Terrain à bâtir,"Informations descriptives
Surface terrain
352.52 m²
Obligation de construire
Informations sur le jardin et terrain
Largeur terrain
11.75 m
Terrain plat
Profondeur du terrain
28.6 m
Terrain front de rue
Informations sur les commodités et facilités
Écoles
Distance école
950 m
Trains
Distance gare
4100 m
Bus
Distance arrêt de bus
10 m
Commerces
Distance commerces
1000 m
Accès autoroute
Distance autoroute
1700 m
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 3
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 65.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",9870,98,0,65000,"<b>€ 65.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194274'>Terrain à bâtir</a><br/>
Bouwgrond te zulte",Not started,3.4858873,50.9591856,"50.9591856,3.4858873",Old_property,02 04 2021
271,194891,https://www.biddit.be/fr/catalog/detail/194891,Lot 1: bouwgrond halfopen bebouwing,3201 Aarschot,Terrain à bâtir,"Informations descriptives
Surface terrain
823 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 80.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",3201,32,0,80000,"<b>€ 80.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194891'>Terrain à bâtir</a><br/>
Lot 1: bouwgrond halfopen bebouwing",Not started,4.8856989624279,51.0118664,"51.0118664,4.88569896243",New_property,02 04 2021
272,194892,https://www.biddit.be/fr/catalog/detail/194892,Lot 2: bouwgrond halfopen bebouwing,3201 Aarschot,Terrain à bâtir,"Informations descriptives
Surface terrain
877 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 80.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",3201,32,0,80000,"<b>€ 80.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194892'>Terrain à bâtir</a><br/>
Lot 2: bouwgrond halfopen bebouwing",Not started,4.8856989624279,51.0118664,"51.0118664,4.88569896243",New_property,02 04 2021
273,194893,https://www.biddit.be/fr/catalog/detail/194893,Lot 3: vrijstaande woning,3201 Aarschot,Maison,"Informations descriptives
Année de construction
1949
Surface terrain
1395 m²
Nombre de façades
4
Nombre de salles de bain
1
Living
Cave
Cuisine équipée
Informations supplémentaires
Grenier
Veranda
Buanderie
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20210204-00023688885-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Wg/Lwag
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 140.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",3201,32,0,140000,"<b>€ 140.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194893'>Maison</a><br/>
Lot 3: vrijstaande woning",Not started,4.8856989624279,51.0118664,"51.0118664,4.88569896243",New_property,02 04 2021
274,194895,https://www.biddit.be/fr/catalog/detail/194895,Lot 4: perceel bos,3201 Aarschot,Bois,"Informations descriptives
Surface terrain
3280 m²
Informations financières
Libre à partir du
À l'acte
Revenu cadastral à définir
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Pg
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 5.000,NA,se termine le 21/04/2021 à 10:00 heure(s),"Commence le
13/04/2021 à 10:00
se termine le 21/04/2021 à 10:00 heure(s)",3201,32,0,5000,"<b>€ 5.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194895'>Bois</a><br/>
Lot 4: perceel bos",Not started,4.8856989624279,51.0118664,"51.0118664,4.88569896243",New_property,02 04 2021
277,193817,https://www.biddit.be/fr/catalog/detail/193817,Deels gerenoveerde woning met tuin,3700 Tongeren,Maison,"Informations descriptives
Année de construction
1939
Surface terrain
356 m²
Nombre de façades
3
Nombre de salles de bain
1
Cave
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Jardin
Informations énergétiques
Code unique du certificat PEB
20201204-0002330797-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 575
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 110.000,NA,se termine le 21/04/2021 à 12:00 heure(s),"Commence le
13/04/2021 à 12:00
se termine le 21/04/2021 à 12:00 heure(s)",3700,37,0,110000,"<b>€ 110.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193817'>Maison</a><br/>
Deels gerenoveerde woning met tuin",Not started,5.4696959,50.7993981,"50.7993981,5.4696959",Old_property,02 04 2021
278,195054,https://www.biddit.be/fr/catalog/detail/195054,Centraal gelegen woning,3570 Alken,Maison,"Informations descriptives
Année de construction
1967
Surface terrain
993 m²
Nombre de façades
4
Nombre de salles de bain
1
Nombre de toilettes
1
Living
Salle à manger
Bureau
Informations supplémentaires
Parking(s) à l'intérieur
1
Informations sur le jardin et terrain
Terrasse
Jardin
Informations énergétiques
Code unique du certificat PEB
20201209-0002348933-RES-2
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 1.383
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter
Type de zone inondable
Pas d’application
Permis d'urbanisme",NA,€ 150.000,NA,se termine le 21/04/2021 à 12:00 heure(s),"Commence le
13/04/2021 à 12:00
se termine le 21/04/2021 à 12:00 heure(s)",3570,35,0,150000,"<b>€ 150.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/195054'>Maison</a><br/>
Centraal gelegen woning",Not started,5.3079873,50.8754731,"50.8754731,5.3079873",New_property,02 04 2021
280,193748,https://www.biddit.be/fr/catalog/detail/193748,"Vrijstaande woning te tielt-winge, horenweg 31",3390 Tielt,Maison,"Informations descriptives
Année de construction
1959
Surface terrain
1271 m²
Type de chauffage
Mazout
Chauffage central
Living
Cave
Cuisine équipée
Informations supplémentaires
Grenier
Informations sur le jardin et terrain
Terrasse
Jardin
Informations énergétiques
Code unique du certificat PEB
20210124-0002363551-RES-1
PEB
Panneaux solaires
Citerne à mazout, gaz ou autre
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 715
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied met landelijk karakter en agrarisch gebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP
Données relatives à la protection du patrimoine
L'immeuble est-il protégé ou repris dans un inventaire établi? (info: www.onroerenderfgoed.be)
Non",NA,€ 225.000,NA,se termine le 21/04/2021 à 13:00 heure(s),"Commence le
13/04/2021 à 13:00
se termine le 21/04/2021 à 13:00 heure(s)",3390,33,0,225000,"<b>€ 225.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/193748'>Maison</a><br/>
Vrijstaande woning te tielt-winge, horenweg 31",Not started,4.9155513317582,50.9346235,"50.9346235,4.91555133176",Old_property,02 04 2021
282,194684,https://www.biddit.be/fr/catalog/detail/194684,Te renoveren rijwoning met 2 slaapkamers,9180 Moerbeke-Waas,Maison,"Informations descriptives
Année de construction
1939
Surface terrain
350 m²
Nombre de façades
2
Nombre de salles de bain
1
Living
Informations supplémentaires
Grenier
Informations énergétiques
Code unique du certificat PEB
20210113-0002358942-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 591
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application",NA,€ 75.000,NA,se termine le 21/04/2021 à 13:00 heure(s),"Commence le
13/04/2021 à 13:00
se termine le 21/04/2021 à 13:00 heure(s)",9180,91,0,75000,"<b>€ 75.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194684'>Maison</a><br/>
Te renoveren rijwoning met 2 slaapkamers",Not started,3.9446436,51.1742698,"51.1742698,3.9446436",Old_property,02 04 2021
284,194910,https://www.biddit.be/fr/catalog/detail/194910,Lot 3: woning en grond,2440 Geel,Maison,"Informations descriptives
Année de construction
1952
Surface terrain
4025 m²
Surface habitable
182 m²
Nombre de salles de bain
1
Informations supplémentaires
Parking(s) à l'intérieur
1
Informations énergétiques
Code unique du certificat PEB
20210221-0002376753-RES-1
Informations financières
Libre à partir du
À l'acte
Revenu cadastral
€ 453
Immeuble de rapport
Informations urbanistiques
La destination urbanistique la plus récente de ce bien avec les dénominations utilisées dans le registre des plans.
Woongebied
Type de zone inondable
Pas d’application
(procédure en cours) relative aux mesures de réparation aménagement du territoire
Permis d'urbanisme
Permis d'urbanisation ou permis de lotir
Droit de préemption RUP",NA,€ 199.000,NA,se termine le 21/04/2021 à 13:00 heure(s),"Commence le
13/04/2021 à 13:00
se termine le 21/04/2021 à 13:00 heure(s)",2440,24,0,199000,"<b>€ 199.000 euros</b><br/>
 <a href='https://www.biddit.be/fr/catalog/detail/194910'>Maison</a><br/>
Lot 3: woning en grond",Not started,4.9903187,51.1610826,"51.1610826,4.9903187",New_property,02 04 2021
